CITRITE,surfers} integrationservices
CITRITE,folder} customer_care_followup (modify)
CITRITE,surfers} technology (readonly)
CITRITE,surfers} finance
CITRITE,surfers} support
CITRITE,salesforce admins
CITRITE,corporate voicemailbox access
CITRITE,finance} managers (folder perms)
CITRITE,surfers}-full perms
CITRITE,folder} brokerloadtest (modify)
CITRITE,col_chat_test
CITRITE,surfers} kam files
CITRITE,folder} integrationservices
CITRITE,exchange mailbox admins
CITRITE,g2t overlay sales team
CITRITE,citrix access gateway
CITRITE,localadminsdublin
CITRITE,fax receipts (permissions to mailbox)
CITRITE,finance} systems lab
CITRITE,gcs chat - level ii
CITRITE,surfers} announcement
CITRITE,surfers} index.html
CITRITE,telco-alerts
CITRITE,folder} brokerloadtest (read-only)
CITRITE,folder} reports-from-ia (modify)
CITRITE,finance} installers
CITRITE,sales - palo alto
CITRITE,permissions-to-unlock
CITRITE,xenapp-limited-source-code
CITRITE,printer 500 (permissions)
CITRITE,hr} change notices (read-only)
CITRITE,asg rate change request
CITRITE,telco-reports
CITRITE,surfers} phpmyadmin
CITRITE,finance} ecom-agreements (modify)
CITRITE,folder} pccharge folder on sangiovese
CITRITE,facilities (lease agreements)
CITRITE,faxpurchasing (permissions for mailbox)
CITRITE,folder} product_kpis-g2p
CITRITE,web development
CITRITE,folder} product_kpis-audio
CITRITE,folder} social media (read-only)
CITRITE,pcs - training-prof services
CITRITE,folder} product_kpis-g2m
CITRITE,surfers} webdev (modify)
CITRITE,folder} facilities}security-operations-center (modify)
CITRITE,folder} research (modify)
CITRITE,pcs - global customer support - level ii
CITRITE,folder} product_kpis-g2t
CITRITE,faxops (permissions & notify group)
CITRITE,surfers} webdev (read only)
CITRITE,folder} facilities}security-operations-center (read-only)
CITRITE,pcs - global customer support - level i
CITRITE,finance} purchasing (read-only)
CITRITE,folder} buinessobjectsedgeinstall (modify)
CITRITE,folder} product_kpis-g2w
CITRITE,zzemployeestartdate
CITRITE,folder} product_kpis-g2a
CITRITE,citrix online execs & mgmt (folder permissions)
CITRITE,folder} customer_insights (modify)
CITRITE,tekconn (it contractor)
CITRITE,public relations
CITRITE,citrix synergy berlin
CITRITE,pr
CITRITE,reporting interface
CITRITE,emergency prep team
CITRITE,gotoassistexpress voicemailbox access
CITRITE,surfers} hr
CITRITE,gotomeeting self serve admin
CITRITE,gotomeeting voicemailbox access
CITRITE,dont-include-in-acd-users
CITRITE,pcs - service operations - all
CITRITE,col_ios_enterprise_program
CITRITE,hr} org charts
CITRITE,pcs - compliance
CITRITE,dev-commerceservices
CITRITE,g2mreport partner confcalls
CITRITE,pcs - global customer support - mgrs
CITRITE,message service users
CITRITE,rdp-allowed-to-{msuding2003-a}
CITRITE,surfers} employeeinfo
CITRITE,hr} change notices (modify)
CITRITE,itfprovisioning
CITRITE,folder} product-services (modify)
CITRITE,pcs - fraud prevention
CITRITE,gotomypc product (voicemailbox rights)
CITRITE,folder} commissions (modify)
CITRITE,northeastern sales
CITRITE,folder} dev-docs (modify)
CITRITE,broker tech management
CITRITE,printer} xeroxphaser7750 (printer24pcl & ps)
CITRITE,folder} mid_market_west (modify)
CITRITE,cancellation (voicemailbox rights)
CITRITE,crm weekly auto report rec
CITRITE,accounts receivable
CITRITE,i18n - designchat
CITRITE,folder} sales-legal-in_process (modify)
CITRITE,product specialist team mailbox permissions
CITRITE,tech commuters_remoters
CITRITE,caplanreports
CITRITE,folder} marketing-goals (modify)
CITRITE,folder} alleah
CITRITE,scs-apac - field sales
CITRITE,executive printer access
CITRITE,folder} sales-finance (modify)
CITRITE,reseller (security group)
CITRITE,scs-anz - all
CITRITE,spf-feedback-group-permissions
CITRITE,scs-roa - sales
CITRITE,scs-apac - corp sales growth
CITRITE,order processing
CITRITE,facilities audio visual team
CITRITE,zzremoteaddresschange
CITRITE,folder} g2m-video (modify)
CITRITE,amg - application management group
CITRITE,mvr direct reports
CITRITE,folder} qa_vmware_vms (read)
CITRITE,legal department (col)
CITRITE,sr ops managers
CITRITE,revstreamconveniencefee
CITRITE,gamhelp
CITRITE,folder} qa_vmware_vms (modify)
CITRITE,folder} research (read-only)
CITRITE,xenapp-typical-apps-addtl-users
CITRITE,dev-g2mwtcommercemigration
CITRITE,preliminary-outage-notification
CITRITE,folder} ecommerce operations (modify)
CITRITE,dns-read-only
CITRITE,xenapp-level1support
CITRITE,scs-emea - sales
CITRITE,xenapp-typical-apps
CITRITE,scs - leadership
CITRITE,folder} payroll (modify)
CITRITE,zzemea isr dublin
CITRITE,$o99600-da6j3828rful
CITRITE,folder} pci (read-only)
CITRITE,folders} pci (modify)
CITRITE,oem infrastructure working group
CITRITE,it corporate services
CITRITE,operations managers
CITRITE,program management group
CITRITE,folder} legal-sales (modify)
CITRITE,servicesarchitecture
CITRITE,rdp-allowed-to-{sbapmailarch01}
CITRITE,tech scrummasters
CITRITE,ops-sprint-planners
CITRITE,es product owners
CITRITE,servicessync
CITRITE,fax-sales (permissions for mailbox)
CITRITE,zzemea corpfield sales
CITRITE,webcam video engine
CITRITE,confluence_requests
CITRITE,mike_test group
CITRITE,folder} gcs_training (read)
CITRITE,client services am mailbox access
CITRITE,password admins dresden
CITRITE,password admins dublin
CITRITE,surfers} commerce (read)
CITRITE,folder} incident-reports
CITRITE,salesg2thelp
CITRITE,dev-accountservices
CITRITE,information technology (emea)
CITRITE,collaboration - gtw-gtt
CITRITE,support-configservices
CITRITE,dev-configservices
CITRITE,support-messageservices
CITRITE,client services account managers
CITRITE,dev-reportinginterface
CITRITE,information technology (us)
CITRITE,password admins jersey city
CITRITE,salesforce users
CITRITE,wiki-minus-exclusions
CITRITE,libmpc
CITRITE,scs - dach
CITRITE,audio - toll free
CITRITE,scs-americas – managers all
CITRITE,gcs - lang support - de
CITRITE,gcs - lang support - fr
CITRITE,global marketing (security)
CITRITE,scs-operations - managers
CITRITE,gotomypc.iossupport
CITRITE,audio scrum
CITRITE,g2aqacdn
CITRITE,scs - managers - all
CITRITE,surfers} gotoassist
CITRITE,zzcommservice engineering
CITRITE,audio sb
CITRITE,gotomypc beta feedback
CITRITE,billing support permissions
CITRITE,g2p dev
CITRITE,pr-europe mailbox permissions
CITRITE,conference room hr full permissions
CITRITE,scs-emea-mktg - managers
CITRITE,client-commerce_events
CITRITE,scs-apac - managers
CITRITE,gcs chat - training_doc
CITRITE,colbi dev
CITRITE,scs-asc – corp sales growth 2
CITRITE,colbi edw - blr
CITRITE,combo site team - g2p
CITRITE,crm marketing voicemail permissions
CITRITE,kpi reporting committee
CITRITE,mobile viewer
CITRITE,collaboration - plds
CITRITE,folder} symbols
CITRITE,emea-chalfont-office
CITRITE,engineering - audio services group
CITRITE,engineering broker platform
CITRITE,emea-ireland-office
CITRITE,dev-coma
CITRITE,engineering project mgmt
CITRITE,zzkarlsruhe-group1
CITRITE,scs-office - bedford
CITRITE,folder} product-services (read)
CITRITE,scs-office - emea remote
CITRITE,vpn-developers
CITRITE,engineering san francisco
CITRITE,folder} webdevelopment
CITRITE,scs-office - dallas
CITRITE,engineering - interns
CITRITE,dev-audioservice
CITRITE,audio - broker toll free
CITRITE,#cx - saas
CITRITE,scs-na - mm east
CITRITE,marketing - deployment logs
CITRITE,gcs - remote
CITRITE,scs-emea – enterprise sales – we
CITRITE,colbi
CITRITE,g2p product
CITRITE,ap department
CITRITE,bussys otc
CITRITE,business systems
CITRITE,product system maintenance
CITRITE,rbe_pacific
CITRITE,acd users
CITRITE,nocemail
CITRITE,scs-emea – neu corp sales acq 1
CITRITE,dns-modify-records
CITRITE,g2p wbu team
CITRITE,business systems - leadership
CITRITE,folder} qa (modify)
CITRITE,nocpage
CITRITE,endpoint hiring panel
CITRITE,citrite users (col enabled)
CITRITE,folder} social media (modify)
CITRITE,zzfield marketing operations
CITRITE,webcam dev team
CITRITE,password admins bangalore
CITRITE,folder} fax-sales (read-only)
CITRITE,facilities - sb
CITRITE,surfers} communications
CITRITE,g2m do not upgrade
CITRITE,facilities - space planning team
CITRITE,g2m flash viewer core team
CITRITE,esign-help
CITRITE,surfers} customercare (read)
CITRITE,video feedback
CITRITE,wiki-additional-override
CITRITE,incident management
CITRITE,scs-office - sb
CITRITE,surfers} releasenotes (modify)
CITRITE,sharedplugins
CITRITE,accounts-computer-ka-netpioneer-de
CITRITE,folder} inside-sales (modify)
CITRITE,mobilecoe
CITRITE,scs-office - tempe
CITRITE,vpn-basic-access
CITRITE,managers
CITRITE,gcs - g2mg
CITRITE,marketing (security read)
CITRITE,citrix online account management team (send as rights)
CITRITE,folder} inside-sales-phx (modify)
CITRITE,g2mwt ep upgrade core team
CITRITE,es scrummasters
CITRITE,scs-emea – system engineers
CITRITE,es stakeholders
CITRITE,kteam client services sf queue
CITRITE,asg ac design
CITRITE,internationalstrategycouncil
CITRITE,es tech leads
CITRITE,roomwizardadmin
CITRITE,tech direct
CITRITE,folder} dev-limited-source (modify)
CITRITE,g2m ios scrum
CITRITE,platform product management
CITRITE,contracts
CITRITE,sales group
CITRITE,human resources osd
CITRITE,surfers} ux (read only)
CITRITE,gcs - phoenix
CITRITE,engineering it services
CITRITE,emea-karlsruhe-office
CITRITE,folder} pcs (modify)
CITRITE,scs-americas - cs key-strategic west
CITRITE,engineering access and cloud
CITRITE,dba (database admins)
CITRITE,corpsterlingbuilds
CITRITE,client services - all
CITRITE,mid-market sales
CITRITE,creative crew
CITRITE,engineering audio
CITRITE,folder} builds (read-only)
CITRITE,san francisco office
CITRITE,marketing – operations
CITRITE,engineering collaboration
CITRITE,p-card holders and approvers
CITRITE,allowed-create-user-security-guard
CITRITE,it support - gta
CITRITE,gcs chat - managers
CITRITE,engineering goview
CITRITE,audio platform
CITRITE,engineering karlsruhe
CITRITE,scs-americas – client services all
CITRITE,g2w-soa
CITRITE,scs-emea - client services - kam
CITRITE,zznotallowedtosendtobulletin
CITRITE,scs-apac - client services - kam
CITRITE,scs - client services - kam - all
CITRITE,asg sprint demo
CITRITE,zzhostmaster group
CITRITE,scs-apac - client services - all
CITRITE,facilities - global
CITRITE,sharepoint - tech ops
CITRITE,scs-emea - client services - all
CITRITE,soa-systemtest
CITRITE,folder} marketing (modify)
CITRITE,recruiting (for sending job announcements)
CITRITE,join-the-domain
CITRITE,engineering video
CITRITE,#new user account
CITRITE,emea-finance-k-team-accounting
CITRITE,scs-operations - enablement
CITRITE,smo
CITRITE,emea-ka-pdo-pm
CITRITE,g2m android scrum
CITRITE,audio services group
CITRITE,emea-ka-gcs
CITRITE,g2mwt ep scrum
CITRITE,emea-ka-pdo-all
CITRITE,it email test recipients
CITRITE,vpn-netapp1-cifs
CITRITE,#innovationteam
CITRITE,separation notification
CITRITE,#saas-legal all
CITRITE,buildforge users
CITRITE,engineering - bgl
CITRITE,emea-ka-pdo-ops
CITRITE,webcam alpha users
CITRITE,emea-ka-pdo-premise-engineering
CITRITE,emea-premise-sales
CITRITE,emea-premise-all
CITRITE,emea-ka-pdo-engineering
CITRITE,rosetta stone users
CITRITE,emea-ka-pdo-managers
CITRITE,scs-americas – client services managers
CITRITE,it support - all
CITRITE,folder} it_services (modify)
CITRITE,folder} auditors (modify)
CITRITE,scs-asw – corp sales acq 2
CITRITE,folder} corporate it sox documents
CITRITE,engineering security platform
CITRITE,sharesite_system_engineer_wiki_private
CITRITE,engineer msdn
CITRITE,cgw-notifications
CITRITE,marketing – qa
CITRITE,scs-americas – client services ods all
CITRITE,transferring employee notification
CITRITE,tech workspace requirements
CITRITE,password admins bedford
CITRITE,surfers} infosecurity
CITRITE,surfers} qa (readonly)
CITRITE,col - patents
CITRITE,scs-americas – client services smb-all
CITRITE,sharepoint - infosec
CITRITE,test lab support
CITRITE,folder} scs-na-mbaker (modify)
CITRITE,folder} marketing-research_library (read)
CITRITE,scs-emea – ceu corp sales managers all
CITRITE,customer support 2
CITRITE,engineering dresden
CITRITE,vwalton test4
CITRITE,engineering g2t
CITRITE,engineering santa barbara
CITRITE,scs-emea - ceu corp sales growth
CITRITE,scs-emea – enterprise sales – nse
CITRITE,scs-emea – ceu corp sales all
CITRITE,facilities reservations
CITRITE,engineering g2p
CITRITE,comm platform team 1
CITRITE,scrum administrators
CITRITE,phoenix office
CITRITE,engineering g2w
CITRITE,folder} it-installers (modify)
CITRITE,engineering remote
CITRITE,engineering nj
CITRITE,engineering g2mg
CITRITE,scs-emea - ceu corp sales  acq 2
CITRITE,engineering g2m
CITRITE,scs-emea – enterprise sales – ce
CITRITE,gcs-stagechat1admins
CITRITE,$bu8600-i3ue97rgntbb
CITRITE,datacenterinfrastructurechange
CITRITE,zzdach public calendar permissions
CITRITE,$7u8600-mmvui8hbvtc4
CITRITE,engineering g2ac
CITRITE,#cx - sb
CITRITE,cola-coredump
CITRITE,marketing website tags
CITRITE,mps team
CITRITE,scs-office - us remote
CITRITE,folder} g2p-marketing-projects (modify)
CITRITE,engineering g2ax
CITRITE,#cx - saas - research
CITRITE,jersey city office
CITRITE,engineering g2a
CITRITE,scs-office - karlsruhe
CITRITE,g2ac broker code review
CITRITE,scs-na - mm central
CITRITE,cola sales
CITRITE,g2m core team - mobile
CITRITE,scs-operations - all
CITRITE,g2mg android
CITRITE,bedford office
CITRITE,scs-emea-mktg - corpcomm
CITRITE,colbi_daily_online_bookings
CITRITE,g2mi1
CITRITE,scs-operations - support all
CITRITE,vpn-netapp2-cifs
CITRITE,scs-emea - operations - support
CITRITE,$3t8600-gncen8526u7g
CITRITE,surfers} partnerships
CITRITE,soa bangalore team
CITRITE,g2mw-escalations
CITRITE,dresden office
CITRITE,scs-emea - all
CITRITE,folder} it-installers (read-only)
CITRITE,folder} ent_mrkt-business_development (modify)
CITRITE,facilities (security)
CITRITE,g2mi3
CITRITE,folder} builds (modify)
CITRITE,contractsupport
CITRITE,asset transfer
CITRITE,folder} collaboration (modify)
CITRITE,g2mi2
CITRITE,g2mi5
CITRITE,folder} qbrs2011(read)
CITRITE,sterling support
CITRITE,g2mi4
CITRITE,surfers} projects (read-only)
CITRITE,vpn-phone-consultants
CITRITE,$nr8600-a0lrl4qef9cq
CITRITE,rbe_emea
CITRITE,dev-videoservice
CITRITE,scs-asw – corp sales acq 1
CITRITE,g2mi6
CITRITE,dev-ispbandwidthsvc
CITRITE,folder} systems_engineering (read)
CITRITE,g2mi7
CITRITE,g2mqa4
CITRITE,folder} systems_engineering (modify)
CITRITE,skype-oem integration team
CITRITE,sales - texas
CITRITE,collaboration - all
CITRITE,g2mqa3
CITRITE,corporate communications
CITRITE,marketing - crm mktg programs
CITRITE,zzsecurity guards group
CITRITE,folder} marketing-voiceofthecustomer
CITRITE,engineering - technical documentation
CITRITE,scs-asc – corp sales growth 1
CITRITE,dev-extadmin
CITRITE,surfers} employee-photos
CITRITE,dallas server users
CITRITE,collaboration - gtm
CITRITE,news digest
CITRITE,dev-redirection
CITRITE,opsdeploy
CITRITE,it support - gtac
CITRITE,join-the-domain-full-rights
CITRITE,folder} field-marketing (read)
CITRITE,scs-operations - systems_ops
CITRITE,scs-emea-mktg - demandgen
CITRITE,access-cloud sb team
CITRITE,scs-emea - leadership
CITRITE,soa integration teams
CITRITE,salesforcehelpdesk
CITRITE,scs-na - smb - tempe 3
CITRITE,dev-messageservices
CITRITE,folder} asg_meeting_recordings (read)
CITRITE,ps3ug
CITRITE,engineering bandwidth
CITRITE,chalfont office
CITRITE,g2wapi_approve
CITRITE,emea-ka-pdo-engineering-g2aendpoint
CITRITE,surfers} ecommercemarketing (modify)
CITRITE,nsg_prod-page
CITRITE,gotomanage vm access
CITRITE,it services certification pilot group
CITRITE,users-with-sb-home-folders
